Date,AAPL,ABB,ADBE,AEP,AMGN,AMZN,BA,BBD,BP,BTI,C,CAT,CB,CELG,CODI,COST,CRH,CVS,D,E,EIX,EOG,ETN,FDX,GOOGL,GSK,HMC,HON,HRG,IEP,INTC,JNJ,JPM,MDLZ,MS,MSFT,NEE,NFLX,NVDA,NVS,OKE,OXY,PICO,REX,RIO,SAP,SCHW,SU,TM,TSM,UN,WBA,WEC,WMT
2011-11-09,139671000,3703500,27277200,4189800,9588100,4680600,5753500,12714600,10758300,635600,62394700,11208500,2893100,7234000,360600,2850300,435000,13900500,2678900,1535500,1570500,5810000,3525000,2199400,7414500,3724400,836500,5267700,21400,9300,56872200,11072500,52990400,9116700,33822500,62950900,2540500,28756000,13306100,2666600,1756200,6971200,142800,42600,5045400,2498100,19911300,9157800,798800,11188800,4147400,12825800,2459200,13946800
2011-11-10,186188100,2296900,8969500,3422200,7661900,5044600,3853400,8856800,5665900,553800,54183800,7323000,2000500,6548000,188000,2502500,248900,9947800,2512900,1104400,2348300,4688400,2861500,1866800,5731000,2805200,341800,5641600,24200,19800,45508700,7597500,30427400,6955400,35148400,32514400,1553500,39614400,24762100,3159800,1819700,3616800,157000,32600,3675900,1773000,12300500,7567900,383000,15910900,3458900,9372700,1799400,9410000
2011-11-11,163446500,1630600,8354700,2369300,5420700,5163100,4397700,6930000,5833000,591000,40412100,9818400,1632300,9867600,145000,2500700,144400,7942400,2065900,1339700,1534400,4880000,2245700,1814700,7946000,1615000,650400,5049200,25000,3000,43867200,9086800,29983400,8418300,19969700,37903000,1775800,38140200,43789000,1800400,1405300,3652900,76500,20900,3134300,1247100,7428200,4411400,629800,12454400,2387200,7586700,1558600,8397900
2011-11-14,108226300,1762900,4715500,6757700,6204900,6522200,6366100,7798000,3500800,546400,41679600,8584900,1496800,4838000,282000,1539500,181100,7651400,1511900,601100,1607500,5572800,3856300,1203200,6371000,1218200,256300,4370300,20900,4900,49418100,8276100,27596300,4833800,31961700,34199200,1275100,21811300,12507300,1726500,1945600,3716200,91700,28200,2944400,943100,10743800,4715900,503500,9046900,3044300,7168700,968000,10552100
2011-11-15,107702700,2270100,5688900,2334100,8218000,5739000,5112800,5944100,5044700,519200,62607800,8760700,1717600,4957000,169700,1724100,225600,7521400,4836800,989500,1129400,3845400,2539700,2675800,5346600,1910600,208700,4583300,12000,3900,77391300,10726300,31260500,5189000,21580100,43874200,3559100,21372400,12641500,1441000,2124700,5513900,61100,19500,3620800,1043300,10140600,6698800,376500,10189200,2660300,7396600,1374800,16005900
2011-11-16,87302600,2468300,6319800,2659900,20135000,5509400,5352800,8610600,4871300,567000,52980400,8117500,2529000,6104800,211000,2459300,1000200,9365000,2011000,667000,1995800,8456600,3766900,1911400,5211700,1808600,441600,4037600,17600,29900,74241700,8398100,40761800,6956900,48861600,53262800,2528800,34560400,12810500,1801500,2429000,5531600,42200,40700,3332800,1217900,13587500,8534100,553000,12697300,1936200,9834600,2139600,11780800
2011-11-17,119975100,2997800,6939600,3313800,9742700,7983100,7122800,11824300,7040400,843200,60160600,10084000,3243000,8320200,253800,2312000,149100,9499600,2709100,1063900,1608000,5014400,3522500,2236200,6979600,2207700,442800,5213700,26200,4600,62125300,13924700,55130100,7221600,45254300,70977500,2186400,52823400,16437600,1786900,2007500,5134000,56200,26800,4751000,1270800,15966300,8548200,740000,13148200,1895800,10191800,1465000,10223800
2011-11-18,92984500,1711500,6119700,2321200,5523200,8437500,7055300,18165900,4727800,826600,47280700,6065700,2759100,6988200,148900,2355900,86100,11573800,2817600,1072500,1960700,4463200,2078900,2239700,6568800,1859100,357100,3224900,19600,10800,45683600,12659600,39029900,7735900,28193500,47626200,1856500,34729100,12533800,1542400,1728300,4394300,36100,18800,3005900,902900,13240400,5343300,519400,11364900,1236300,6687600,1309600,8982300
2011-11-21,111995100,2622000,6730600,2984900,7973800,11321200,8102900,21948600,6334900,845400,62290100,9853100,3181500,9652800,211700,1872400,179500,11052900,9227000,1362900,1143300,2933000,2485300,2036000,5996500,2514800,452400,5182000,24300,6200,58579300,32806700,39658100,12548700,43250000,61882500,2270900,44408000,33269700,1741300,1606800,4452500,49600,49800,4924000,1485800,18777400,5864100,749300,15051900,2237000,11842400,1433500,9932200
2011-11-22,102255300,3065700,5008100,3133400,9559000,9915600,5000300,17159600,6823200,663600,44985900,7490600,3365800,6902000,273700,1635300,213200,7906300,2301600,848700,1586800,3498800,2630000,1598200,4805700,5356900,1397500,4667700,12500,9800,48479200,8680000,36466200,7628000,28507500,49204500,2040400,106696800,32187000,1991800,1187400,4262500,48900,39700,4205000,1076300,9916500,5868800,516100,16107200,2018100,9504700,1357200,7497300
2011-11-23,107067800,2882600,5496100,3015000,6026500,8011300,4273000,15837600,9718400,743000,60513700,7643800,2300200,5679000,236300,2183600,254200,11799700,1971100,658600,2432700,4856000,3159300,2053100,4646900,2044300,447300,4918200,28400,11700,52698400,10362800,44468500,7267400,31756400,49099700,2266700,44626400,20633500,1524800,1332700,5056500,65800,40000,3611200,2580400,14668900,8620100,645900,11899800,3164500,17857100,1209000,8260400
2011-11-25,63690200,1362200,2946700,1077700,2816700,4972000,2122300,8374900,2827000,435800,28169200,3078700,1164500,3211400,164900,826800,62000,4440800,993500,387700,830700,1223400,1337700,1005200,3121600,1311300,305400,1793600,41700,4400,28346900,5838800,21423200,3364700,13540100,26164600,989400,38045000,10165500,2018200,417500,2205500,36700,21600,2364000,1138100,4222900,4097500,386000,5505000,1593700,6679300,1070300,4258800
2011-11-28,86603300,2506500,5923300,2815000,6852600,7207300,4621100,9869700,4942700,394000,63928900,8339500,2992100,5078200,246400,2005400,231200,9328200,1925800,615900,2042400,3889800,2299300,2627300,5652100,2159400,615400,4973800,16700,6600,39753000,11678000,45280100,5972400,37036100,46766700,1994700,56503300,17265400,1932300,1983500,4660900,101600,38900,3620400,626300,14741900,6117000,620500,11545800,1757200,9040800,1283200,9288100
2011-11-29,93963800,2538300,8097000,2942800,8167700,6575100,5317900,7616000,4582800,753000,58172500,6054600,1639300,6447800,201100,1917300,210800,6237400,2012400,783700,2922700,5018400,2118800,2683100,3659900,2297700,608400,4442500,12800,6100,44191100,8923600,45104700,7402800,35547100,40917100,1569200,50081500,15586000,2034200,1496700,4647300,67000,34200,2923200,1431400,9683300,5144000,507600,9364300,5878000,8668900,1391400,10817200
2011-11-30,101484600,4124600,6276100,4899000,10993600,7717000,8601100,21260100,12423900,716800,74290000,13076500,2690200,7080400,343200,3558500,250400,13872900,3367900,2418700,2939000,7282400,3967400,3545100,6787200,5139500,686000,5115700,81500,5100,73450200,15032600,61412600,12589100,48837100,81350900,3092800,108332700,18258100,4223500,2426900,6745300,194300,74000,5354700,1081000,15658500,12053600,830900,18986100,3792300,11366100,1598800,14845200
2011-12-01,96795300,2404200,4908200,3083200,10555600,7327700,12018200,17811600,4940500,449200,41866700,7491800,1941400,6302400,204200,3572400,205600,9832200,2876500,642600,1313100,3870200,2258300,2110000,7233900,2321300,520400,3633800,42700,7300,51820400,9852700,33189700,11229500,25387900,48545400,1329100,52402700,13244000,2075500,1691800,5405800,66700,43000,3647000,995100,9597900,6144600,449900,11239500,2545800,7140600,1472800,8787300
2011-12-02,94763900,2415700,3752600,2771600,7834400,7526200,7252600,13380700,6132300,355000,62471900,7897900,2223500,8263800,138100,2616600,77800,9786500,2608400,844400,1947900,3256000,2634200,2646500,8163200,2195900,612200,3632500,105400,4000,41486500,15792800,90515100,9674500,52525100,52293800,2488800,39710300,13661600,2928000,2153900,4425900,49400,44300,4621200,600600,17344900,4944800,461200,8691500,2874800,13531900,1846000,11199100
2011-12-05,89302500,3375900,4979900,2589500,12342100,5922100,8133700,14528400,6263800,582800,80804300,7484800,1589100,8704600,328300,1818900,156200,8308500,2996600,654100,2494600,5158000,3477900,2709800,6388600,3350800,552300,4629500,65100,10100,42526800,15294500,52207600,7598000,67235400,56818400,2219200,67872000,16117400,2229700,1443200,5575900,80400,48700,4419100,3263700,11663700,5449400,905700,15855000,3340700,9770300,1384200,10515200
2011-12-06,70899500,1908100,4075400,3039700,15750000,5202000,4624300,9573800,5008300,290200,42795300,6443200,2401600,7646200,196200,2350500,119700,6176200,3866000,636900,1654400,4272200,3080100,2109400,4648300,1783700,471700,3087100,41900,3800,49516000,10417800,38782900,8309600,33481600,46175300,1876100,59470600,14345800,2591700,1410300,3690700,74900,48700,2273000,867500,8311500,5789600,593900,13573800,1813600,7862300,1362000,11401600
2011-12-07,76186600,3465300,5501100,2705300,18663500,6427300,6455100,13998400,6662500,862800,53277800,8146300,2144200,4896400,247000,2715800,250900,8656000,3077500,787900,2187200,4165800,4217900,2450100,4510000,2493200,574500,4445900,23000,4900,54791500,11504700,44722800,8526800,41598400,62667000,1829300,59046400,12750400,2264100,1296800,5311700,46700,44400,3207800,1488700,9726500,7039800,671400,11695100,2818500,8719100,1512200,15754600
2011-12-08,94089100,4103800,4742300,2912100,41563500,4361100,6034800,12660200,5254000,623800,80314500,7842300,2034700,4999400,266800,4377800,602000,8072000,2515800,891100,1608600,4964600,3210500,2654100,4821300,2300900,374300,4544600,23100,6500,58000600,9566800,47788900,7631900,44160000,60522200,2152600,46216100,12287200,2890700,2033500,4679900,73000,55600,4191200,1575700,13293600,8662400,412900,9011500,2054900,10074400,1274500,10350300
2011-12-09,74248300,1804100,4227400,3449000,7072800,5158800,5545900,7250400,5356600,329600,59372400,7139000,2195700,7973400,199600,3893100,408700,6229000,1776900,706700,1866500,5692400,4163900,1803400,5526800,2247100,472700,3773700,87400,7200,44071500,8835700,39104600,7018700,34670000,53788500,1829700,32909100,13896000,1404200,1609300,3909200,64500,42800,3282300,1147000,10242000,4380000,736400,13774300,2413800,4992300,1304400,10058900
2011-12-12,75266800,4462600,4825100,3580400,10176200,4343200,5463400,11024900,5052600,255400,49251600,6326700,2000500,10296800,296300,2535900,362400,7361800,2218500,492700,1606900,4360000,2577000,2377800,4363400,2455600,575000,3435400,53900,7200,94831300,10808700,35977900,5789900,28770500,38945900,1756000,93400300,14330200,2199500,1529100,4862900,63900,24400,4018400,786300,10396900,5216000,443700,9816300,1785800,7284500,1191500,10037100
2011-12-13,84732200,3839900,8728700,3037800,6843600,9297300,7555600,9639800,6266700,388000,56573800,8464700,1679200,8648400,225400,2491200,158700,9866700,2463300,888400,1954100,5826000,4723100,3509400,8048300,2594600,420400,4751500,36700,4300,78519000,14215500,49475100,6916400,40873800,54581100,1825200,72621500,12914900,1756800,1502200,5009500,105500,54900,5133900,1168500,12646100,5122000,577300,12554400,2198100,6021600,1025200,10972100
2011-12-14,101721900,3377400,7277900,8323000,6727200,11614200,5999900,9102900,6190800,449800,68337300,13564500,2355400,7426400,256800,1891000,135100,8778000,2088000,879700,1931100,9268200,3968500,4152100,7799500,3067300,727800,4820500,28900,4600,56395100,9802400,41291500,7480500,30075500,47926400,1931600,37184000,15900500,2737600,1415400,4660800,103100,68000,4899600,1515800,25281500,8406400,549300,9798500,2249000,6383400,1553200,8984200
2011-12-15,64050000,1688800,5819000,5042200,8683700,7259900,4076400,9634700,6452300,460000,44899200,7645200,2024900,6271600,237600,1912000,174800,8198500,2216300,611400,1626200,6036000,3760400,9170500,4812300,2359600,364400,5218500,50300,20800,38692600,9656700,33457300,6424800,28218400,46213900,2147900,26247200,10878700,3300900,1479100,4738700,130000,39900,3502100,1096100,12479400,7516000,323100,8199400,1381100,6535800,1630500,8557400
2011-12-16,105369600,2341500,14464700,4431700,21390500,6664100,8854900,14029100,5954000,740200,49643500,11556900,2797600,11477400,665100,3874600,481300,17866400,3954500,744900,1857700,7302000,7261600,5314900,8909600,2829300,661100,7128000,63500,18500,94567200,19214300,52596800,14249100,31307900,101408100,3967900,32560500,15477900,2168200,6270400,6681600,188100,67000,4267100,1539800,12912300,7534200,602100,13528100,2393200,11776900,1840500,14913900
2011-12-19,58882600,2262200,6635000,2775500,8013000,4533600,3572500,14753600,6250000,371400,72789000,7919100,2227600,6372800,279500,2236700,273300,12202100,2592100,914200,1430700,3772400,2212500,3132100,4282700,2375400,441200,3675000,23300,4700,42243000,9024700,47388000,7449600,31225900,52258300,1974700,24200400,11581900,2519800,1195600,4023000,221100,43100,3341300,757900,12914400,7862900,354600,10443300,2956200,12955000,2165600,7235400
2011-12-20,84303800,2302600,4505300,2789400,7284900,4600100,5408600,16292900,5307300,204800,67653700,7844300,2373500,10707600,322400,2909500,102600,25423000,4715100,704500,1560600,4700800,2655400,2591400,4771600,3486400,362500,3944000,56000,9400,46309500,12247700,49091600,8357500,31173200,60767600,2642700,30880500,11130200,4488500,1251300,4739300,108000,39100,3180000,2326600,12610600,6254600,374700,22957200,2607000,14135500,1976100,11067400
2011-12-21,65737000,1937100,7383600,4490000,10636700,8066700,5471700,14797500,6192900,453000,44246000,7177300,1567600,6419800,216200,2642200,179800,19554300,3269900,826000,2329500,4880600,3862600,1854600,4990800,1964600,526100,4641700,28700,5000,45222100,8517800,30893000,12053200,20955300,64132500,2937300,25386900,13710600,2013100,1630300,3776600,43700,28100,2680200,6344000,10003400,6759300,308000,16766200,1801500,21413800,1639500,8574500
2011-12-22,50589700,1775100,5299700,3490600,5383300,4694900,5849400,11655200,6355600,280000,64529700,4766000,1460000,3777200,217500,1677900,160300,10261900,1867200,609800,1920300,5866400,2804700,1247900,3640900,1654900,1025500,4039200,37400,20900,32002200,7428000,35543200,8643700,30203000,35794100,2630900,25860800,14414000,1699800,1242000,3627400,59900,16400,2428200,2605400,11008800,5874900,404000,5828300,1753200,8151000,1693700,7901700
2011-12-23,67349800,2647200,3131900,2014000,4134500,3496500,3578100,7571400,2946300,176400,35958100,3368600,673600,2338800,114900,1043100,55500,6713300,1604900,404800,1028100,3113600,2196400,1247700,2904400,1210900,552000,2051300,23800,15600,24832700,6503300,21958800,4739000,14677300,23205800,1848300,22556100,6223700,1074900,886800,2375400,63000,12600,1068700,1124000,6104600,3653300,281000,3709400,1191500,8612300,727700,6190600
2011-12-27,66269000,1641100,3246500,2448300,4260500,2950900,2536700,6789500,2257600,269200,23916700,3216200,650000,2638800,146000,986700,79400,5282000,1108900,431200,1069100,3238200,1071700,1127600,3209500,676600,815100,1318900,9400,14800,24136000,4995100,16891600,4950900,13135100,21287200,1478900,21940800,4892800,927100,986100,1839600,109500,16700,948000,592400,5362300,2489700,245100,4506200,1357200,12187000,651800,4866400
2011-12-28,57165500,2074500,2500500,1994300,3925800,3659500,2568200,7525700,2872000,184000,30292700,5248800,1136000,3875600,161100,1142900,159300,5182400,1439000,413400,1280900,3013400,1770800,1561800,4250100,1464100,1488600,2280000,15400,15400,23703400,5943900,19242700,4320300,17015400,29822500,1471200,23597000,5849000,1360000,1017700,3000900,113100,18000,1876400,1606700,7388400,3919900,386100,6138400,1512000,5596500,958700,5241700
2011-12-29,53994500,1606500,2579800,1944400,3525300,8209300,2749300,4516900,2737500,186200,28016100,3570800,1260400,3097400,211600,1021300,73200,3677700,1335100,615000,1104200,2686600,1939000,1313300,3147600,1387500,1243000,2475000,9900,35900,22319300,5702400,19792000,4104700,14000600,22616900,1212300,26163200,5277800,1746400,1446700,2589200,49600,17700,2411200,626800,10760300,3779500,351000,3996700,1904200,4809100,805800,6332200
2011-12-30,44915500,1465500,3471900,1680800,5112100,4279800,2811800,3668500,2589700,218200,26210200,3279800,886200,3562000,267700,1235500,111000,6213200,1254500,1194700,1170000,2569800,1722500,1447200,3561000,1101300,5998600,2105800,71500,20400,21710100,4959700,18196900,4405700,16065400,27395700,1229300,21809200,4673900,1265700,1277600,2370600,69200,15700,1734500,651800,7054600,3316300,373100,4183200,1015900,4870000,825600,4665300
2012-01-03,75555200,3124000,4495100,4968200,10216800,5110800,6859300,8461600,7315800,765600,58169500,8177000,1465200,6066400,211400,2339500,138100,9389800,2668500,825900,2867300,5597400,3382300,2210000,7345600,3029100,1334000,4635300,37300,29200,44845600,16116200,44102800,8773000,25777400,64731500,4812600,29213800,11701100,1953000,2066900,4539500,94400,27600,4434000,2083400,10761500,6810400,377100,8910500,2568700,7248100,1742700,12668800
2012-01-04,65005500,2215300,3852400,3384500,7096400,4205200,4923000,5764900,6883900,895400,41455000,7335200,1436900,5356600,219500,2260200,69600,9197300,2023800,1828300,2207700,4909000,2456700,1443400,5722200,2462900,409400,3680300,23000,27000,47504000,9243100,36571200,7333300,20699600,80516100,2919900,100489900,8684300,2738200,1709800,3922200,36600,17300,3244200,1973000,7935700,6783100,501600,7386600,2717900,8165300,1416700,9593300
2012-01-05,67817400,1494000,2999500,4039900,6261500,3809100,6797900,10760000,5570700,469200,66793300,5555900,2145200,6671600,145600,3590500,838400,8443000,2842600,785200,3742700,5075000,3620600,2218600,6559200,2110800,437500,2890000,20300,28000,49490600,11886900,38381400,8508400,30615100,56081400,3407000,86552900,14088700,2246300,1553800,3667000,45200,41500,2549700,2471000,12235400,3930400,343700,10306100,1374200,9351200,1518200,12768200
2012-01-06,79573200,2790100,5781700,3215200,4587900,7008400,4779800,9596500,5976000,423000,48226900,5474100,1472500,11531800,342500,3397400,599500,5602400,5577700,490100,1783800,4493000,3010100,2156700,5380400,1740200,585500,3850400,14000,36200,36343500,15359900,33160600,7954400,21677700,99455500,4548400,125610800,13331300,1082400,1164800,3185600,46900,19600,2914300,1557100,13944700,3839700,212000,7775800,4190300,8825400,1704700,8069400
2012-01-09,98506100,2739700,3514700,6044500,7540500,5056900,4469600,11777300,3641400,264800,35017900,6536300,1852800,13592800,483500,4798300,142700,5165600,2374400,590200,1893800,3525600,6210700,1659600,11633500,4469500,537300,2604800,81100,44900,47478600,7934600,23001800,5238800,19102900,59706800,2339300,214073300,12706100,2222700,1414500,3478700,55300,43200,2206900,1947500,11765500,4917300,301700,7543100,4359500,7636500,734700,6679300
2012-01-10,64549100,2644600,4442700,4721000,6150500,3985800,4622400,12462200,6711600,522600,47710900,9545000,2235000,10848800,494700,3647500,205200,8729900,2143400,466400,2125100,6240000,4055900,3403000,8782400,5922500,426400,5541500,37800,41700,41060900,8476600,35972800,6825700,25241000,60014400,1899600,146335000,13658200,2565400,2149100,4547100,93400,49800,3040200,2576100,12100700,7459700,352800,15501300,2791900,10254900,1474100,6907300
2012-01-11,53771200,1552500,3306300,3074300,4960000,3102700,3082700,5939500,6427000,750600,72656000,7226500,1851600,8623000,275900,2415500,141500,7473600,1819500,612700,3746100,4476000,3545900,3055300,4795200,2641700,278200,3522800,45400,32100,57170000,6784600,29852900,5576500,21695000,65582400,1769600,87148600,12106800,3025600,2145000,3560400,44300,26200,2748000,4208200,10847100,4463700,257900,11564800,3666200,6538700,789800,6365600
2012-01-12,53146800,2189900,3704300,2447000,7191000,5385800,3934500,8623200,5863200,472600,58233900,10471800,1406900,10842800,200200,2502900,124900,6952100,2048500,525100,1798000,4658400,2476400,3324400,3746600,1938800,527100,3014100,78400,23200,44420500,7402900,39420700,6206800,22256700,49370800,1940600,61243000,16309100,2347600,1261200,6514600,43900,22300,3414900,2380400,8354800,7080700,512900,12716100,5099000,7955200,987100,7236400
2012-01-13,56505400,2178300,2903900,2717400,5996400,4753500,4641100,9677600,4711400,1106000,65632100,9914300,1471600,5697200,210200,2658200,113000,5197300,3012800,882700,2333300,3482800,3139900,2659800,4609900,2468300,478700,2474000,14200,25400,63313400,8978800,61571500,10413800,22020700,60196100,2066100,88839100,12607500,2445500,2153500,4237100,37300,14400,3742900,5496900,14409200,4017700,223200,9564100,3993100,6907200,1068000,7729300
2012-01-17,60724300,2758100,2903500,4096300,6924800,5644500,3700100,13265300,5930600,584000,116154600,8864700,1570300,5891400,337400,2747800,712200,6444600,2588200,560600,2193400,3053600,3330900,2424800,3814700,1468100,443900,3109600,33200,23000,60438600,8359900,55115100,8495000,24135700,72395300,1903100,58832200,15679400,1831100,1462700,4200700,50700,52300,4344900,3106500,16721600,5306200,456700,13523900,6485700,6342000,1019700,8500000
2012-01-18,69197800,2730200,4553700,2854500,7159000,7473500,4189500,9629200,5602700,488000,77552100,6794400,2124400,7093000,569500,2418100,687200,8671200,2355100,437600,1838200,3217000,3489200,2189600,5517800,2346600,445100,3994700,23500,11100,62687000,8095600,55502100,11589500,37202500,64860600,1768700,66091200,15816900,3793900,1822900,4525600,41600,34800,3572200,2356500,18586600,5744800,906500,14004200,4436200,5444800,1087900,5911400
2012-01-19,65434600,2977500,4303100,4582300,5700100,7096000,5397300,21004500,7487300,1080600,63977200,9464800,2100600,6365600,89200,1994100,152700,10069800,1990400,1093600,2669100,5439600,3542300,2781500,12597900,3024300,963300,4017900,21300,39300,64946300,11699800,37000400,6959300,46368600,74053500,2307300,78789900,15207800,2804300,1335900,4316100,52800,43900,2697500,1837400,12484500,4603700,934300,14215100,2156500,7254100,1099800,9234600
2012-01-20,103493600,1947900,4091200,4167500,6839100,5610300,4552300,9767800,9085400,439000,55968600,6601100,4149200,9982400,249000,2304400,110200,8374100,2244500,1129400,2913400,5567800,4948200,2448100,21131400,1506700,651900,6411300,9500,17500,101272500,14715500,34716500,7219000,27909000,165902900,2419500,53860800,13656800,7461900,1661900,5237500,61900,36700,2850800,1339300,15521700,4141600,704100,14399700,2717700,9156300,1338000,10378800
2012-01-23,76515600,2178200,5378200,4864200,7258900,4585300,4083700,10592300,6455300,355200,39474700,7003800,1698100,5211400,328300,1916800,536800,6733600,3427000,568300,2204600,5463000,3279600,1662900,6818900,1128300,344500,3394200,58700,8800,69663500,10125000,27499200,8766800,24346300,76078100,2115000,61086900,14069800,6531100,1776500,5262000,45200,23000,3239300,1799000,12990400,6024400,641900,9998400,1728600,6109900,1554600,7134100
2012-01-24,136909500,2120600,4715800,2954800,5212600,4673800,4942700,11020100,6135500,399000,37257100,5577300,1882200,5894600,262100,1642900,213100,5404100,1763100,587600,1726600,3867200,2283600,1467800,6105400,1796700,461300,2662000,19800,17600,56220400,12367900,25403800,7433400,19028800,51703300,1488600,41929300,18273000,4032300,1385900,4957200,61000,46400,2877200,1970700,8896700,3528200,636300,9240200,2942700,8817700,752600,7362800
2012-01-25,239578500,2289700,5459800,3548200,6436400,4306400,14049100,8499300,5846400,405800,39067000,10649400,1917000,7555400,160100,2558300,1122300,10708800,2768300,1051900,2896900,4330400,3016400,1727400,9965400,1741500,946000,3695000,35300,10900,54757900,10531400,29860700,10357500,22144000,59231700,2486000,77953400,31853800,6052100,2267200,6456900,51300,66200,4353400,2364700,21550700,6686700,1152600,9296200,3087300,10498400,1226700,5915800
2012-01-26,80996300,1712500,4287800,11512300,7036800,5873600,4187400,13987700,6681200,551400,50455500,18539000,2134100,7985600,199200,1952500,343700,6933200,2986500,587900,2136000,4547600,7389500,1659200,6445900,2326000,845600,4596100,25100,11700,61678200,12546100,33284600,6497200,22780400,49102800,2973200,158944100,19991800,4476300,1185300,5147000,46000,30100,4254100,2182100,26382400,8203800,837900,13756900,3163300,10643800,805800,7436200
2012-01-27,74927300,1238800,4291000,14305700,10338100,4659000,4754600,12622300,8780000,454400,37713400,7835100,3697400,6946200,113400,2312100,749300,5131100,6158000,430200,1561700,3197800,3880000,1910600,7227700,2323600,451400,6140200,15200,4800,50587400,10466300,27674600,6794500,26265600,44187700,2650500,102228700,11249900,2630800,2209200,3765100,66100,28100,2330100,2272500,17142400,5056300,427000,11038700,1308400,5403900,1313400,6287300
2012-01-30,94835300,5924500,5184400,13053400,6228100,5424100,5043000,11583000,10780900,460000,34772400,5968400,2023300,6772600,141000,1973300,291000,5000500,4842300,334300,1842100,4345600,3028600,1723400,4656300,1892700,350900,3737000,9200,6100,60694100,7482100,24423600,6203300,31773300,51114800,2705400,105826000,9976900,2203100,2868500,4060900,48400,29200,4632800,1254900,17161800,3500500,263100,9843400,1451800,7464000,1411300,7636900
2012-01-31,97920900,7547500,3753600,5133600,10033800,12772200,4777200,19532000,23364500,481000,40151200,7608300,2777800,5520600,198300,1844900,335300,6599600,4530300,467900,1722300,5577800,3460400,1723900,4280500,2978800,347800,3465100,15900,6700,45325300,13562900,29649500,6687500,27734600,50572400,2184200,84273700,8947500,2553500,2940200,4287900,83600,29400,5792600,1047600,14017400,6780000,313200,7117600,1618200,13599200,2217500,9761500
2012-02-01,67511500,2839100,4654400,6510000,7409700,21336600,4296400,24015200,11902000,563000,64155000,6737900,3806500,7750600,238800,3036300,160400,8231800,3834200,378700,1758100,6657200,3653100,2013800,4636700,1937100,718600,3479600,30300,5500,46330600,12275900,41957800,5254800,51396600,67409900,2165600,52306800,10700500,3906200,3917700,4420500,124200,38600,4866100,1559800,19460900,7358100,500500,9918300,2214000,12924500,2120100,12130600
2012-02-02,46699100,1560200,3803900,3805400,5379600,8736300,3528100,10677700,7513300,281200,41331200,5125400,1857100,4030000,251500,4697900,79900,5131600,2566700,258900,1728700,4281400,1919000,1299700,4824500,2804500,351700,3250300,49600,7700,34780300,8282400,26784200,4903700,21612100,52223300,2011900,41126400,17405900,2847500,2619500,4383600,63400,50100,3068100,1293300,34059800,6480500,516300,11380900,6269000,10113400,3049500,6211300
2012-02-03,71649900,2050700,4588200,4217000,6595400,8120500,3472400,10919900,12074800,742400,56356700,10225500,3341400,6869200,277300,2347900,157900,12565600,2781800,418600,1615700,4429800,2897700,1620600,6330600,2179800,504700,5682900,23500,16100,42191600,9036200,41074400,5970500,32521300,41838500,1849800,46788000,12380800,2594600,2710800,4485500,115000,44600,5012400,1811900,21344400,5741200,501200,11174500,5758400,13180600,1652500,7727200
2012-02-06,62353200,1314000,4536300,3933500,11863300,5310000,4162500,5936300,8785400,518800,32026000,5029600,1747500,4121600,195800,1379000,87600,8651600,1386400,410800,1357700,6138400,3860100,2122700,7351800,1942300,390400,3915000,4900,8600,36772600,9535700,23106200,5310700,22866600,28039700,1318600,81617200,6971700,3837900,1512000,3283700,53300,24800,1985000,672300,9392800,3835600,662900,9070400,2626700,19906700,1386100,5480600
2012-02-07,79055900,1749400,3404200,3998300,6870500,5103900,4438700,10339500,11373200,531000,32391800,5139200,1821100,4961200,241700,1574900,126200,9553900,2188000,475700,963900,3658800,2377800,1837500,4180000,3418600,582800,2900100,21900,10800,33101300,9248100,21091900,5800100,21276100,39242400,1762500,81435200,10257400,2658400,1612500,4981300,101700,34100,3265000,970400,27843700,4895200,1041100,6824400,1863200,13065100,1045000,6084400
2012-02-08,101972500,1910500,3607700,4325000,10922600,5476600,5350000,9563900,12378300,352800,49495300,4123800,1369300,4124800,219800,1662600,136000,10663300,1933800,522400,936300,3084400,2077300,1361200,3669100,2901200,451200,3269200,14900,7600,37072100,6889400,23258700,6015500,25262600,49659100,1681600,51012500,21190300,2235300,1443000,3849300,66900,22200,2181000,904400,15021200,3549600,1049400,6962600,2025500,9285900,2480400,7260000
2012-02-09,221053700,1875700,4711900,4551100,9139700,7189200,4491100,13490700,8458700,370000,54651400,7566200,1188800,8117800,148400,1317300,155300,11311200,2808800,545200,1503500,3964600,2042800,1573000,4524800,3004500,276000,3203400,18900,14000,35754200,10936200,28608400,4800900,21028000,50481600,1613800,40514600,14048600,2026100,1419900,3131600,56100,32000,3557700,2939200,10985100,3473300,701400,9101100,1870600,13510300,1342900,6453100
2012-02-10,157825500,1381400,2819800,5677200,5262500,5797100,3361700,9840300,10779200,446600,40688300,6351700,1190500,5977400,300100,1689300,129200,6481800,1432700,610800,1150400,3686800,2510400,1585900,4645700,2498500,222200,3676200,20700,9100,33616000,13954200,22618800,6107000,21980700,44605300,1349400,33901000,11006700,2071300,1361500,3564800,76000,34600,2893000,1288500,11768800,5528800,707800,8965700,1467600,11761400,1617600,5501000
